ID	Labels
C136.168	(NAG,NGEN,NCOM)
C123.10	(CAG,GEN,NCOM)
C131.186	(CAG,NGEN,NCOM)
C131.59	(OAG,GEN,NCOM)
C138.11	(OAG,GEN,NCOM)
C136.98.4	(CAG,NGEN,NCOM)
C131.58	(OAG,GEN,NCOM)
C131.270	(OAG,GEN,NCOM)
C136.6	(NAG,NGEN,NCOM)
C131.135	(OAG,NGEN,NCOM)
C136.120.1	(OAG,GEN,COM)
C136.158.1	(CAG,NGEN,NCOM)
C131.34	(OAG,GEN,NCOM)
C138.102	(OAG,GEN,NCOM)
C123.32.1	(NAG,NGEN,NCOM)
C136.26	(NAG,NGEN,NCOM)
C138.41	(CAG,NGEN,NCOM)
C131.69	(OAG,GEN,NCOM)
C131.36	(OAG,GEN,NCOM)
C136.73.2	(OAG,NGEN,COM)
C136.130	(NAG,NGEN,NCOM)
C136.104	(NAG,NGEN,NCOM)
C131.2	(OAG,NGEN,NCOM)
C136.71.3	(CAG,NGEN,NCOM)
C136.63	(OAG,NGEN,NCOM)
C136.122.1	(OAG,NGEN,COM)
C136.57	(NAG,NGEN,NCOM)
C131.155	(NAG,NGEN,NCOM)
C136.124	(NAG,NGEN,NCOM)
C136.109.2	(CAG,NGEN,COM)
C138.92	(OAG,GEN,NCOM)
C131.63	(OAG,GEN,NCOM)
C131.83	(OAG,GEN,NCOM)
C136.20.1	(CAG,NGEN,COM)
C131.272	(NAG,NGEN,NCOM)
C131.26	(OAG,GEN,NCOM)
C136.101	(CAG,GEN,NCOM)
C131.227.1	(CAG,GEN,NCOM)
C136.109	(CAG,NGEN,COM)
C131.234	(NAG,NGEN,NCOM)
C136.52	(NAG,NGEN,NCOM)
C123.3	(CAG,NGEN,NCOM)
C131.196	(OAG,GEN,NCOM)
C131.146	(CAG,NGEN,NCOM)
C136.85.1	(CAG,NGEN,COM)
C131.228	(NAG,NGEN,NCOM)
C131.194	(OAG,GEN,NCOM)
C131.128	(CAG,GEN,NCOM)
C138.100.4	(CAG,GEN,COM)
C131.146.3	(OAG,GEN,NCOM)
C136.163	(NAG,NGEN,NCOM)
C136.84.2	(OAG,GEN,COM)
C131.96	(CAG,NGEN,NCOM)
C123.2	(CAG,NGEN,NCOM)
C131.238	(CAG,GEN,NCOM)
C131.243.2	(OAG,GEN,NCOM)
C138.49	(OAG,GEN,NCOM)
C136.151.2	(OAG,NGEN,NCOM)
C131.198	(OAG,GEN,NCOM)
C136.25	(OAG,NGEN,COM)
C131.86	(CAG,NGEN,NCOM)
C110.7	(OAG,NGEN,NCOM)
C131.75	(OAG,GEN,NCOM)
C110.4	(CAG,NGEN,COM)
C131.221	(OAG,GEN,NCOM)
C136.132	(CAG,NGEN,NCOM)
C136.158.3	(CAG,NGEN,NCOM)
C136.168.2	(OAG,NGEN,COM)
C131.111	(CAG,GEN,NCOM)
C136.21	(CAG,NGEN,COM)
C131.126	(CAG,NGEN,NCOM)
C136.11	(NAG,NGEN,NCOM)
C138.105.2	(OAG,GEN,NCOM)
C138.85	(OAG,NGEN,NCOM)
C131.21	(OAG,GEN,NCOM)
C131.154	(CAG,NGEN,NCOM)
C136.109.3	(NAG,NGEN,NCOM)
C110.21	(OAG,NGEN,COM)
C136.85.3	(OAG,NGEN,NCOM)
C131.230	(CAG,GEN,NCOM)
C136.74.2	(OAG,NGEN,COM)
C136.20.2	(OAG,NGEN,COM)
C131.263	(OAG,GEN,NCOM)
C138.79	(NAG,NGEN,NCOM)
C136.75	(CAG,NGEN,NCOM)
C131.273	(OAG,GEN,NCOM)
C136.47.2	(NAG,NGEN,NCOM)
C136.8	(OAG,NGEN,COM)
C136.135.1	(NAG,NGEN,NCOM)
C131.145	(NAG,NGEN,NCOM)
C138.1	(CAG,NGEN,COM)
C136.59	(OAG,NGEN,COM)
C136.120.5	(NAG,NGEN,NCOM)
C131.268.4	(CAG,NGEN,NCOM)
C136.95	(NAG,NGEN,NCOM)
C131.153	(OAG,NGEN,NCOM)
C131.47	(NAG,NGEN,NCOM)
C110.19	(OAG,NGEN,COM)
C136.138	(NAG,NGEN,NCOM)
C136.110	(NAG,NGEN,NCOM)
C131.268	(OAG,NGEN,NCOM)
C138.89	(OAG,GEN,NCOM)
C123.18.1	(OAG,GEN,NCOM)
C131.12	(CAG,GEN,NCOM)
C123.26	(NAG,NGEN,NCOM)
C131.64	(CAG,GEN,NCOM)
C136.149.1	(NAG,NGEN,NCOM)
C131.227	(OAG,GEN,NCOM)
C136.87.1	(NAG,NGEN,NCOM)
C136.76.2	(CAG,NGEN,NCOM)
C131.268.3	(CAG,GEN,NCOM)
C136.116	(NAG,NGEN,NCOM)
C131.182	(OAG,GEN,NCOM)
C136.16	(NAG,NGEN,NCOM)
C131.236	(NAG,NGEN,NCOM)
C138.99	(NAG,GEN,NCOM)
C131.88	(CAG,GEN,NCOM)
C136.47.1	(OAG,NGEN,COM)
C138.104	(OAG,GEN,NCOM)
C131.23	(OAG,GEN,NCOM)
C131.42	(OAG,GEN,NCOM)
C131.225	(NAG,NGEN,NCOM)
C138.103	(OAG,GEN,NCOM)
C136.84	(NAG,NGEN,NCOM)
C138.10	(OAG,GEN,NCOM)
C136.96.1	(OAG,GEN,NCOM)
C123.23.1	(NAG,NGEN,NCOM)
C131.52	(CAG,GEN,NCOM)
1411866167501754371	(NAG,NGEN,NCOM)
C136.113.5	(CAG,NGEN,COM)
C131.267	(NAG,GEN,NCOM)
C1076.103	(NAG,GEN,COM)
C138.66.1	(OAG,NGEN,NCOM)
476286203483131904	(NAG,NGEN,NCOM)
1382375574899810304	(NAG,NGEN,NCOM)
566805005026746368	(NAG,NGEN,NCOM)
C136.121.3	(OAG,NGEN,COM)
910856708523806721	(NAG,NGEN,NCOM)
C138.66	(OAG,GEN,COM)
C138.100.2	(NAG,NGEN,NCOM)
1210818046492700675	(NAG,NGEN,NCOM)
C136.128.1	(OAG,NGEN,COM)
C131.276	(OAG,GEN,NCOM)
C138.74	(CAG,GEN,NCOM)
C136.56.4	(OAG,NGEN,NCOM)
C136.170.1	(CAG,NGEN,NCOM)
C136.128.5	(CAG,NGEN,COM)
C131.242.1	(NAG,NGEN,NCOM)
C136.120	(OAG,NGEN,COM)
C110.2	(NAG,NGEN,NCOM)
521861136577482753	(NAG,NGEN,NCOM)
C131.10	(OAG,GEN,NCOM)
C136.112.4	(CAG,NGEN,COM)
C131.235	(CAG,NGEN,NCOM)
C110.27	(OAG,NGEN,NCOM)
C136.70	(NAG,NGEN,NCOM)
C131.221.3	(CAG,NGEN,NCOM)
1204356553437892609	(CAG,NGEN,NCOM)
C131.249	(OAG,GEN,NCOM)
C136.153	(CAG,NGEN,NCOM)
C123.14.2	(NAG,NGEN,NCOM)
C138.54.3	(NAG,NGEN,NCOM)
C138.65	(CAG,GEN,NCOM)
C136.51	(CAG,NGEN,NCOM)
C131.170	(NAG,NGEN,NCOM)
C131.109	(OAG,GEN,NCOM)
C123.5	(CAG,GEN,NCOM)
C131.191	(OAG,GEN,NCOM)
C136.20	(OAG,NGEN,COM)
C131.174	(OAG,GEN,NCOM)
C136.30	(OAG,NGEN,COM)
C136.149.5	(NAG,NGEN,NCOM)
C131.210	(CAG,GEN,NCOM)
C131.105	(OAG,GEN,NCOM)
C136.143.1	(NAG,NGEN,NCOM)
C131.221.5	(OAG,GEN,NCOM)
C136.48	(CAG,NGEN,NCOM)
C131.221.2	(OAG,GEN,NCOM)
C123.29.2	(CAG,NGEN,NCOM)
C131.103	(OAG,GEN,NCOM)
C136.92	(NAG,NGEN,NCOM)
C131.187.1	(CAG,GEN,NCOM)
C131.217	(CAG,NGEN,NCOM)
C138.77	(CAG,GEN,COM)
C138.78	(NAG,NGEN,NCOM)
C136.1	(NAG,NGEN,NCOM)
728315690340462592	(OAG,NGEN,COM)
C131.8	(CAG,GEN,NCOM)
C136.77	(NAG,NGEN,COM)
C136.36	(OAG,NGEN,NCOM)
C131.192	(OAG,GEN,NCOM)
C110.16	(CAG,NGEN,NCOM)
C138.70	(CAG,GEN,COM)
C138.82	(OAG,GEN,NCOM)
C136.140	(CAG,NGEN,NCOM)
C136.128.4	(NAG,NGEN,NCOM)
C131.189	(NAG,GEN,NCOM)
C131.39	(OAG,GEN,NCOM)
C131.258	(OAG,GEN,NCOM)
C110.30	(OAG,NGEN,NCOM)
C136.50	(CAG,NGEN,NCOM)
C136.97.3	(NAG,NGEN,NCOM)
C110.38	(CAG,NGEN,NCOM)
C131.245	(CAG,GEN,NCOM)
C136.109.4	(CAG,NGEN,NCOM)
C131.169	(OAG,GEN,NCOM)
C131.101	(CAG,GEN,NCOM)
C138.57	(OAG,GEN,NCOM)
C131.104	(CAG,NGEN,NCOM)
C131.252.2	(CAG,NGEN,NCOM)
C123.24	(NAG,NGEN,NCOM)
C131.46	(CAG,NGEN,COM)
C123.23.5	(NAG,NGEN,NCOM)
C136.77.2	(CAG,NGEN,NCOM)
C131.271.2	(OAG,GEN,COM)
C123.14.3	(CAG,NGEN,NCOM)
C136.106	(CAG,NGEN,COM)
C136.153.2	(CAG,NGEN,COM)
C138.6	(NAG,NGEN,NCOM)
C136.144.1	(NAG,NGEN,NCOM)
C131.176	(CAG,NGEN,NCOM)
C136.150.1	(CAG,NGEN,NCOM)
C138.17	(CAG,NGEN,NCOM)
C123.4	(NAG,NGEN,NCOM)
C110.22	(OAG,NGEN,NCOM)
C131.100	(OAG,GEN,NCOM)
C131.50	(OAG,GEN,NCOM)
C131.239	(CAG,GEN,NCOM)
C131.62	(CAG,NGEN,NCOM)
C136.88.4	(CAG,NGEN,COM)
C138.100	(OAG,GEN,NCOM)
C110.23	(CAG,NGEN,NCOM)
C131.102	(CAG,GEN,NCOM)
1040662024663982080	(CAG,NGEN,NCOM)
C138.62	(CAG,GEN,NCOM)
C131.149	(CAG,GEN,NCOM)
C136.121.1	(OAG,NGEN,COM)
C138.89.2	(OAG,GEN,NCOM)
C131.206	(CAG,GEN,NCOM)
C131.70	(OAG,GEN,NCOM)
C131.249.1	(OAG,GEN,NCOM)
C110.40	(NAG,NGEN,NCOM)
C136.151	(CAG,NGEN,NCOM)
C136.35	(OAG,NGEN,COM)
C136.159.5	(CAG,GEN,COM)
C131.43	(CAG,NGEN,NCOM)
C131.132	(NAG,NGEN,NCOM)
C138.46.1	(CAG,GEN,NCOM)
C136.97.2	(CAG,NGEN,NCOM)
C131.270.1	(NAG,GEN,NCOM)
C131.91	(OAG,GEN,NCOM)
C136.5	(OAG,NGEN,NCOM)
C131.37	(OAG,GEN,NCOM)
C136.161	(CAG,NGEN,NCOM)
C136.113.4	(NAG,NGEN,NCOM)
C136.166.1	(CAG,NGEN,COM)
C131.99	(CAG,NGEN,NCOM)
C123.12.1	(NAG,NGEN,NCOM)
C131.45	(OAG,GEN,NCOM)
C136.112.2	(OAG,NGEN,COM)
C131.28	(OAG,GEN,NCOM)
C136.22	(OAG,NGEN,NCOM)
C136.102	(CAG,NGEN,NCOM)
C136.90.3	(CAG,NGEN,NCOM)
C110.45	(NAG,GEN,COM)
509909006195113984	(NAG,NGEN,NCOM)
C131.268.5	(CAG,NGEN,NCOM)
C138.108	(OAG,GEN,NCOM)
C136.159	(CAG,NGEN,COM)
C131.171	(NAG,NGEN,NCOM)
C136.146.1	(CAG,NGEN,NCOM)
511727757823606784	(NAG,NGEN,NCOM)
C136.123	(CAG,NGEN,COM)
C138.50	(OAG,GEN,NCOM)
C123.18	(CAG,NGEN,NCOM)
522458709545713664	(NAG,NGEN,NCOM)
C131.24	(CAG,NGEN,NCOM)
C131.113	(CAG,GEN,NCOM)
C136.157.2	(NAG,NGEN,NCOM)
1384577337363030017	(NAG,NGEN,NCOM)
C131.163	(CAG,GEN,NCOM)
C131.200.1	(NAG,NGEN,NCOM)
C136.96.3	(OAG,GEN,COM)
C136.92.1	(NAG,NGEN,NCOM)
475187185025830912	(NAG,NGEN,NCOM)
C110.5	(CAG,NGEN,COM)
C136.79.2	(OAG,NGEN,NCOM)
C136.99	(CAG,NGEN,NCOM)
C131.139	(CAG,NGEN,NCOM)
C131.40	(OAG,GEN,NCOM)
C136.37	(NAG,NGEN,NCOM)
C136.103.5	(CAG,NGEN,COM)
C131.214	(OAG,GEN,NCOM)
C110.26	(OAG,NGEN,COM)
C131.79	(OAG,GEN,NCOM)
C136.112.3	(CAG,NGEN,COM)
C138.101	(NAG,NGEN,NCOM)
C131.118	(CAG,GEN,NCOM)
C136.40	(CAG,NGEN,COM)
C136.106.1	(NAG,NGEN,COM)
C136.108.2	(NAG,NGEN,NCOM)
C136.122.3	(NAG,NGEN,NCOM)
C136.80.3	(NAG,NGEN,NCOM)
C131.250	(NAG,GEN,NCOM)
C136.95.3	(CAG,NGEN,NCOM)
C131.71	(CAG,GEN,NCOM)
C136.96.2	(OAG,NGEN,COM)
C110.41	(CAG,NGEN,COM)
C136.122.2	(NAG,NGEN,NCOM)
C110.18	(OAG,NGEN,COM)
C131.150	(OAG,GEN,NCOM)
1344894429304262656	(NAG,NGEN,NCOM)
C131.117	(OAG,GEN,NCOM)
C131.27	(OAG,GEN,NCOM)
C136.112.5	(CAG,NGEN,COM)
C138.96	(CAG,GEN,NCOM)
C136.120.4	(CAG,NGEN,COM)
660092444575420416	(NAG,NGEN,NCOM)
C131.30	(NAG,NGEN,NCOM)
C136.17	(NAG,NGEN,NCOM)
C131.229.1	(CAG,NGEN,NCOM)
C131.147	(CAG,NGEN,NCOM)
C131.256	(OAG,GEN,NCOM)
C131.168	(CAG,NGEN,NCOM)
C131.142	(OAG,GEN,NCOM)
C110.9	(OAG,GEN,NCOM)
C138.56	(OAG,GEN,NCOM)
1387493662888644608	(NAG,NGEN,NCOM)
C131.146.1	(OAG,GEN,NCOM)
C136.90	(CAG,NGEN,NCOM)
C138.39	(CAG,GEN,NCOM)
C131.165	(CAG,NGEN,NCOM)
C131.277.1	(CAG,NGEN,NCOM)
C131.226	(OAG,GEN,NCOM)
C131.121	(CAG,GEN,NCOM)
544434334066024448	(NAG,NGEN,NCOM)
C136.146	(OAG,NGEN,NCOM)
1207933801990643713	(NAG,NGEN,NCOM)
C136.166.3	(CAG,NGEN,COM)
C131.247	(NAG,NGEN,NCOM)
C131.55	(NAG,NGEN,NCOM)
C131.65	(CAG,GEN,NCOM)
1414281343547047937	(NAG,NGEN,NCOM)
C136.93.3	(CAG,NGEN,COM)
C131.151	(OAG,GEN,NCOM)
C110.32	(OAG,NGEN,NCOM)
C131.156	(CAG,NGEN,NCOM)
C131.205	(CAG,NGEN,NCOM)
C131.195	(OAG,GEN,NCOM)
C136.89.3	(CAG,NGEN,COM)
C131.131	(CAG,NGEN,NCOM)
C123.16	(CAG,NGEN,NCOM)
479619444004900864	(OAG,NGEN,NCOM)
C136.108	(NAG,NGEN,NCOM)
C131.107	(CAG,NGEN,NCOM)
C131.243.3	(OAG,NGEN,NCOM)
C136.88.5	(CAG,NGEN,COM)
657220362879565824	(NAG,NGEN,NCOM)
C136.158.2	(CAG,NGEN,COM)
C136.72	(NAG,NGEN,NCOM)
C136.147	(NAG,NGEN,NCOM)
C136.102.1	(NAG,NGEN,NCOM)
C136.152.1	(NAG,NGEN,NCOM)
C136.79.4	(OAG,NGEN,NCOM)
C138.87.1	(CAG,NGEN,NCOM)
C136.41	(OAG,NGEN,NCOM)
C131.129	(CAG,GEN,NCOM)
C131.13	(OAG,GEN,NCOM)
C131.84	(CAG,GEN,NCOM)
C131.61	(CAG,NGEN,NCOM)
C131.9	(CAG,GEN,NCOM)
C123.28.2	(OAG,GEN,NCOM)
C123.29.1	(CAG,NGEN,NCOM)
C136.93.4	(CAG,NGEN,NCOM)
C138.48	(NAG,NGEN,NCOM)
C136.80.1	(CAG,NGEN,NCOM)
C136.76.1	(OAG,NGEN,COM)
C136.106.2	(CAG,NGEN,NCOM)
C136.139.3	(NAG,NGEN,NCOM)
C136.63.1	(CAG,NGEN,NCOM)
1393747480886476805	(NAG,NGEN,NCOM)
C138.5.1	(CAG,NGEN,NCOM)
C123.9	(NAG,NGEN,NCOM)
C136.148	(CAG,NGEN,NCOM)
C138.5	(CAG,GEN,NCOM)
C136.168.1	(NAG,NGEN,NCOM)
C110.20	(OAG,NGEN,NCOM)
C131.179	(OAG,GEN,NCOM)
C131.209	(NAG,NGEN,NCOM)
1387797069155377154	(OAG,NGEN,NCOM)
C131.130	(CAG,NGEN,NCOM)
C138.45	(CAG,NGEN,NCOM)
C136.157.3	(CAG,NGEN,NCOM)
C123.23	(NAG,NGEN,NCOM)
C131.92	(OAG,GEN,NCOM)
C136.148.2	(CAG,NGEN,NCOM)
C131.146.2	(NAG,NGEN,NCOM)
C123.28.4	(OAG,GEN,NCOM)
C131.212	(OAG,GEN,NCOM)
C136.137.1	(NAG,NGEN,NCOM)
C131.85	(CAG,GEN,NCOM)
C138.60	(CAG,GEN,NCOM)
C136.55	(OAG,NGEN,NCOM)
C123.23.3	(CAG,NGEN,NCOM)
C123.8	(OAG,NGEN,NCOM)
C136.71.1	(CAG,NGEN,NCOM)
C110.10	(OAG,GEN,NCOM)
C131.274	(NAG,NGEN,NCOM)
C136.153.5	(CAG,NGEN,NCOM)
C136.150.2	(CAG,NGEN,NCOM)
C131.141	(CAG,GEN,NCOM)
C138.89.1	(CAG,NGEN,NCOM)
C131.44	(CAG,NGEN,NCOM)
C136.97.1	(NAG,NGEN,NCOM)
C136.98.2	(NAG,NGEN,NCOM)
C136.158.5	(OAG,NGEN,COM)
C131.127	(CAG,GEN,NCOM)
C131.239.1	(OAG,GEN,NCOM)
C131.231	(CAG,GEN,NCOM)
C136.95.5	(CAG,NGEN,NCOM)
C131.249.2	(NAG,NGEN,NCOM)
C131.144	(CAG,GEN,NCOM)
C131.268.1	(OAG,GEN,NCOM)
C110.15	(CAG,NGEN,NCOM)
C136.89.4	(CAG,NGEN,COM)
C136.150	(CAG,NGEN,NCOM)
C131.253	(CAG,GEN,NCOM)
C138.73.1	(NAG,NGEN,NCOM)
C131.134	(OAG,NGEN,NCOM)
C136.101.5	(CAG,NGEN,NCOM)
C136.59.1	(OAG,NGEN,COM)
C136.139.4	(NAG,NGEN,NCOM)
C138.72	(OAG,GEN,NCOM)
C131.259	(CAG,NGEN,NCOM)
C136.76.3	(OAG,NGEN,NCOM)
C131.5	(OAG,GEN,NCOM)
C131.25	(OAG,GEN,NCOM)
C138.90.4	(NAG,NGEN,NCOM)
C136.135.2	(NAG,NGEN,NCOM)
C136.135.3	(NAG,NGEN,NCOM)
C136.93.2	(CAG,NGEN,NCOM)
C136.109.1	(NAG,NGEN,NCOM)
C136.144	(CAG,NGEN,NCOM)
C131.38	(NAG,NGEN,NCOM)
C123.31	(CAG,GEN,NCOM)
C131.244	(CAG,NGEN,NCOM)
C136.10	(NAG,NGEN,NCOM)
C136.96.4	(CAG,NGEN,NCOM)
627693015125987328	(CAG,NGEN,NCOM)
C138.61	(NAG,NGEN,NCOM)
C136.134	(NAG,NGEN,NCOM)
C110.14	(NAG,NGEN,NCOM)
C138.89.4	(NAG,NGEN,NCOM)
C136.113.2	(OAG,NGEN,COM)
C136.157	(CAG,NGEN,NCOM)
C136.79	(OAG,NGEN,NCOM)
C136.31	(NAG,NGEN,NCOM)
C131.94.3	(OAG,GEN,NCOM)
C136.71.2	(NAG,NGEN,NCOM)
1098725853230518272	(CAG,NGEN,COM)
C131.66	(OAG,GEN,NCOM)
C131.166	(CAG,GEN,NCOM)
C138.54.2	(CAG,NGEN,NCOM)
C136.90.1	(CAG,NGEN,COM)
C136.141	(NAG,NGEN,NCOM)
C131.95	(OAG,GEN,NCOM)
C123.30	(NAG,NGEN,NCOM)
C136.85	(OAG,NGEN,NCOM)
C136.25.1	(OAG,NGEN,NCOM)
C136.7	(NAG,NGEN,NCOM)
C131.255	(OAG,GEN,NCOM)
C123.23.4	(CAG,NGEN,NCOM)
C131.180	(CAG,GEN,NCOM)
C136.89.2	(CAG,NGEN,NCOM)
C136.125	(NAG,NGEN,NCOM)
C136.78	(CAG,NGEN,NCOM)
C110.1	(OAG,NGEN,NCOM)
C131.221.4	(NAG,NGEN,NCOM)
C136.164	(NAG,NGEN,NCOM)
C136.68	(NAG,NGEN,NCOM)
C131.216.4	(OAG,GEN,NCOM)
1387493960822657029	(NAG,NGEN,NCOM)
C136.88	(NAG,NGEN,NCOM)
C123.19.1	(CAG,NGEN,NCOM)
C136.139.2	(CAG,NGEN,NCOM)
C138.52	(OAG,GEN,NCOM)
C131.249.3	(OAG,NGEN,NCOM)
C110.33	(CAG,NGEN,NCOM)
860381060399583232	(NAG,NGEN,NCOM)
C136.154.2	(NAG,NGEN,NCOM)
C136.165.1	(OAG,NGEN,NCOM)
C136.67	(CAG,NGEN,NCOM)
C136.42	(CAG,NGEN,NCOM)
C138.105.1	(OAG,GEN,NCOM)
C138.75	(NAG,NGEN,NCOM)
1387494266415374337	(NAG,NGEN,NCOM)
C110.34	(NAG,NGEN,NCOM)
C136.149.3	(CAG,NGEN,COM)
C136.47	(CAG,NGEN,NCOM)
C138.21	(CAG,NGEN,NCOM)
C138.109	(CAG,NGEN,NCOM)
C136.65	(NAG,NGEN,NCOM)
C136.135.5	(NAG,NGEN,NCOM)
C131.229.2	(OAG,GEN,NCOM)
C136.94	(NAG,NGEN,NCOM)
1083200719316873216	(OAG,NGEN,NCOM)
C136.64.3	(CAG,NGEN,NCOM)
C131.120	(CAG,GEN,NCOM)
C131.173	(CAG,GEN,NCOM)
C136.120.2	(NAG,NGEN,NCOM)
C131.68	(CAG,GEN,NCOM)
C136.76.4	(CAG,NGEN,NCOM)
C131.187	(CAG,GEN,NCOM)
C131.161	(OAG,GEN,NCOM)
C138.43	(CAG,GEN,NCOM)
C131.159	(OAG,GEN,NCOM)
C131.241.1	(OAG,GEN,COM)
C136.167	(CAG,NGEN,NCOM)
C136.90.2	(CAG,NGEN,NCOM)
C110.35	(CAG,NGEN,NCOM)
